"web_words","hunspell_stem","hunspell_time","porter_stem","porter_time","rslp_stem","rslp_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"servir","servir",13.6050260066986,"serv",0.214849710464478,"serv",1.93616724014282,"ser","serv","servi","servir","servir","servir"
"soma","somar",13.6625518798828,"som",0.215688467025757,"som",1.94501161575317,"som","soma","soma","soma","soma","soma"
"sonho","sonhar",13.7205727100372,"sonh",0.216492891311646,"sonh",1.95363569259644,"son","sonh","sonho","sonho","sonho","sonho"
"surge","surgir",13.7846820354462,"surg",0.217318058013916,"surg",1.96230006217957,"sur","surg","surge","surge","surge","surge"
"teletrabalho","teletrabalhar",13.841739654541,"teletrabalh",0.218145132064819,"teletrabalh",1.97097587585449,"tel","tele","telet","teletr","teletra","teletrab"
"transportes","transportar",13.9057750701904,"transport",0.218967914581299,"transport",1.98001956939697,"tra","tran","trans","transp","transpo","transpor"
"vinte","vinte",13.9627704620361,"vint",0.219788789749146,"vint",1.98847246170044,"vin","vint","vinte","vinte","vinte","vinte"
"vivem","vivar",14.0204463005066,"viv",0.220595836639404,"viv",1.99733805656433,"viv","vive","vivem","vivem","vivem","vivem"
"útil","útil",14.0847406387329,"útil",0.221404075622559,"util",2.00630569458008,"úti","útil","útil","útil","útil","útil"
"algumas","algum",14.142861366272,"algum",0.222218990325928,"algum",2.01604199409485,"alg","algu","algum","alguma","algumas","algumas"
"ano","no",14.2014238834381,"ano",0.223023176193237,"ano",2.02436757087708,"ano","ano","ano","ano","ano","ano"
"bloco","blocar",14.265816450119,"bloc",0.223835468292236,"bloc",2.03345680236816,"blo","bloc","bloco","bloco","bloco","bloco"
"boris","bori",14.3239233493805,"bor",0.224640607833862,"boril",2.0423572063446,"bor","bori","boris","boris","boris","boris"
"civil","civil",14.3815836906433,"civil",0.225446224212646,"civil",2.05095028877258,"civ","civi","civil","civil","civil","civil"
"desportivo","desportivo",14.4752662181854,"desport",0.2269446849823,"despor",2.0581738948822,"des","desp","despo","despor","desport","desporti"
"faro","farar",14.568496465683,"far",0.228414535522461,"far",2.06669497489929,"far","faro","faro","faro","faro","faro"
"hospital","hospital",14.6911318302155,"hospital",0.230597019195557,"hospit",2.07430744171143,"hos","hosp","hospi","hospit","hospita","hospital"
"irlanda","irlanda",14.7555387020111,"irland",0.231422424316406,"irland",2.08326888084412,"irl","irla","irlan","irland","irlanda","irlanda"
"jorge","jorge",14.8130269050598,"jorg",0.232241630554199,"jorg",2.09162354469299,"jor","jorg","jorge","jorge","jorge","jorge"
"nesta","neste",14.8700613975525,"nest",0.233045816421509,"nest",2.10104155540466,"nes","nest","nesta","nesta","nesta","nesta"
"novembro","novembro",14.9356591701508,"novembr",0.233858108520508,"novembr",2.12376046180725,"nov","nove","novem","novemb","novembr","novembro"
"novo","novar",14.9956781864166,"nov",0.23468542098999,"nov",2.13311815261841,"nov","novo","novo","novo","novo","novo"
"nuno","nuno",15.0551602840424,"nun",0.235491514205933,"nun",2.14179754257202,"nun","nuno","nuno","nuno","nuno","nuno"
"outubro","outubro",15.1205246448517,"outubr",0.236313104629517,"outubr",2.15007352828979,"out","outu","outub","outubr","outubro","outubro"
"primeira","primeiro",15.1785717010498,"primeir",0.237126588821411,"prim",2.158127784729,"pri","prim","prime","primei","primeir","primeira"
"ramos","ramos",15.2420737743378,"ram",0.237929344177246,"ram",2.16719651222229,"ram","ramo","ramos","ramos","ramos","ramos"
"real","real",15.2992787361145,"real",0.238753318786621,"real",2.17497754096985,"rea","real","real","real","real","real"
"sindicato","sindicatar",15.3565473556519,"sindicat",0.239577531814575,"sindicat",2.18349885940552,"sin","sind","sindi","sindic","sindica","sindicat"
"soares","soar",15.4201366901398,"soar",0.240394115447998,"so",2.19204688072205,"soa","soar","soare","soares","soares","soares"
"taça","taça",15.4773609638214,"tac",0.241199493408203,"tac",2.20114302635193,"taç","taça","taça","taça","taça","taça"
"aberta","aberto",15.5992391109467,"abert",0.243308067321777,"abert",2.21013760566711,"abe","aber","abert","aberta","aberta","aberta"
"absolutamente","absoluto",15.6565520763397,"absolut",0.244142532348633,"absolut",2.21861243247986,"abs","abso","absol","absolu","absolut","absoluta"
"acidentes","acidentar",15.7142100334167,"acident",0.244958162307739,"acid",2.22630763053894,"aci","acid","acide","aciden","acident","acidente"
"admite","admitir",15.8457872867584,"admit",0.247021675109863,"admit",2.23487019538879,"adm","admi","admit","admite","admite","admite"
"afirma","afirmar",15.9138679504395,"afirm",0.247846126556396,"afirm",2.24405527114868,"afi","afir","afirm","afirma","afirma","afirma"
"aldeia","aldear",15.9733579158783,"alde",0.24866247177124,"alde",2.25577306747437,"ald","alde","aldei","aldeia","aldeia","aldeia"
"ali","ler",16.0328025817871,"ali",0.249470472335815,"ali",2.26377487182617,"ali","ali","ali","ali","ali","ali"
"alojamento","alojar",16.0984075069427,"aloj",0.250282287597656,"aloj",2.27143859863281,"alo","aloj","aloja","alojam","alojame","alojamen"
"altos","alto",16.1573739051819,"altos",0.25110387802124,"alt",2.28090906143188,"alt","alto","altos","altos","altos","altos"
"ambição","ambição",16.215580701828,"ambiçã",0.251931667327881,"amb",2.28857111930847,"amb","ambi","ambiç","ambiçã","ambição","ambição"
"ameaça","ameaçar",16.2792954444885,"ameac",0.252760887145996,"ameac",2.29816746711731,"ame","amea","ameaç","ameaça","ameaça","ameaça"
"apelou","pelar",16.3364815711975,"apel",0.253579378128052,"apel",2.30640721321106,"ape","apel","apelo","apelou","apelou","apelou"
"assinado","assinar",16.3944430351257,"assin",0.254392385482788,"assin",2.31413865089417,"ass","assi","assin","assina","assinad","assinado"
"assuntos","assunto",16.4600706100464,"assunt",0.255212306976318,"assunt",2.32313394546509,"ass","assu","assun","assunt","assunto","assuntos"
"ataques","atacar",16.5205037593842,"ataqu",0.256045341491699,"ataqu",2.33252382278442,"ata","ataq","ataqu","ataque","ataques","ataques"
"ator","ator",16.5863780975342,"ator",0.256860733032227,"at",2.33951711654663,"ato","ator","ator","ator","ator","ator"
"atriz","triz",16.6457405090332,"atriz",0.25766396522522,"atriz",2.3477258682251,"atr","atri","atriz","atriz","atriz","atriz"
"avaliar","valiar",16.7041916847229,"avali",0.258467674255371,"avali",2.35595631599426,"ava","aval","avali","avalia","avaliar","avaliar"
"ações","ação",16.7684333324432,"açõ",0.259274959564209,"aca",2.36492443084717,"açõ","açõe","ações","ações","ações","ações"
"bancos","banco",16.825345993042,"banc",0.260094165802002,"banc",2.37387156486511,"ban","banc","banco","bancos","bancos","bancos"
"banheiros","banheiro",16.8823165893555,"banheir",0.26090669631958,"banh",2.38191771507263,"ban","banh","banhe","banhei","banheir","banheiro"
"bares","bar",16.9455189704895,"bar",0.261708498001099,"bar",2.39064073562622,"bar","bare","bares","bares","bares","bares"
"busca","buscar",17.0024449825287,"busc",0.262516260147095,"busc",2.39977526664734,"bus","busc","busca","busca","busca","busca"
"calor","calor",17.0593738555908,"calor",0.263328313827515,"cal",2.40678977966309,"cal","calo","calor","calor","calor","calor"
"características","característico",17.1224818229675,"característ",0.26416540145874,"caracteris",2.41539430618286,"car","cara","carac","caract","caracte","caracter"
"carros","carro",17.1795220375061,"carr",0.264979600906372,"carr",2.42467784881592,"car","carr","carro","carros","carros","carros"
"causas","causa",17.23681640625,"caus",0.265822649002075,"caus",2.43411755561829,"cau","caus","causa","causas","causas","causas"
"cave","cavar",17.2999398708344,"cav",0.266626358032227,"cav",2.4430844783783,"cav","cave","cave","cave","cave","cave"
"certeza","certeza",17.3577055931091,"certez",0.267435312271118,"cert",2.4569673538208,"cer","cert","certe","certez","certeza","certeza"
"chinês","chinês",17.4238135814667,"chinês",0.268260955810547,"chin",2.4731023311615,"chi","chin","chinê","chinês","chinês","chinês"
"circulação","circulação",17.4838409423828,"circul",0.269077301025391,"circul",2.48398089408875,"cir","circ","circu","circul","circula","circulaç"
"clássico","clássico",17.5436406135559,"clássic",0.269901037216187,"class",2.49179244041443,"clá","clás","cláss","clássi","clássic","clássico"
"comboio","comboiar",17.6097927093506,"comboi",0.270716190338135,"comboi",2.51870656013489,"com","comb","combo","comboi","comboio","comboio"
"comportamento","comportar",17.6692039966583,"comport",0.271529674530029,"comport",2.52673602104187,"com","comp","compo","compor","comport","comporta"
"concurso","concursar",17.7291550636292,"concurs",0.272363424301147,"concurs",2.53575801849365,"con","conc","concu","concur","concurs","concurso"
"conhecimento","conhecer",17.793256521225,"conhec",0.273180484771729,"conhec",2.54346251487732,"con","conh","conhe","conhec","conheci","conhecim"
"conselho","conselhar",17.8506338596344,"conselh",0.273994922637939,"conselh",2.55262017250061,"con","cons","conse","consel","conselh","conselho"
"construída","construir",17.9080276489258,"construíd",0.2748122215271,"constru",2.56279730796814,"con","cons","const","constr","constru","construí"
"crescente","crescente",18.0001246929169,"crescent",0.276321887969971,"cresc",2.57431149482727,"cre","cres","cresc","cresce","crescen","crescent"
"crime","crime",18.0570683479309,"crim",0.277132272720337,"crim",2.5825138092041,"cri","crim","crime","crime","crime","crime"
"curados","curar",18.120486497879,"cur",0.277936458587646,"cur",2.59043574333191,"cur","cura","curad","curado","curados","curados"
"curta","curto",18.1781780719757,"curt",0.278742074966431,"curt",2.59916687011719,"cur","curt","curta","curta","curta","curta"
"decorre","decorrer",18.235303401947,"decorr",0.279552936553955,"decorr",2.60740971565247,"dec","deco","decor","decorr","decorre","decorre"
"decorrer","decorrer",18.2983160018921,"decorr",0.280384540557861,"decorr",2.61593461036682,"dec","deco","decor","decorr","decorre","decorrer"
"demasiado","demasiar",18.3553645610809,"demasi",0.281199932098389,"demasi",2.62284231185913,"dem","dema","demas","demasi","demasia","demasiad"
"desafios","desafio",18.4472944736481,"desafi",0.28275465965271,"desafi",2.63204169273376,"des","desa","desaf","desafi","desafio","desafios"
"desejo","desejar",18.5335183143616,"desej",0.284222602844238,"desej",2.64056611061096,"des","dese","desej","desejo","desejo","desejo"
"desenvolver","envolver",18.5967807769775,"desenvolv",0.285066604614258,"desenvolv",2.64839649200439,"des","dese","desen","desenv","desenvo","desenvol"
"deslocação","locação",18.653936624527,"desloc",0.286128520965576,"desloc",2.65606594085693,"des","desl","deslo","desloc","desloca","deslocaç"
"detalhes","detalhar",18.7111740112305,"detalh",0.287129402160645,"detalh",2.66503214836121,"det","deta","detal","detalh","detalhe","detalhes"
"dimensão","dimensão",18.7762732505798,"dimensã",0.288279056549072,"dimens",2.6733570098877,"dim","dime","dimen","dimens","dimensã","dimensão"
"direita","direito",18.8332433700562,"direit",0.289183139801025,"direit",2.6823468208313,"dir","dire","direi","direit","direita","direita"
"dito","dizer",18.8905599117279,"dit",0.290047645568848,"dit",2.69084572792053,"dit","dito","dito","dito","dito","dito"
"duplos","duplo",18.953663110733,"dupl",0.290913820266724,"dupl",2.70011448860168,"dup","dupl","duplo","duplos","duplos","duplos"
"dão","dar",19.0107278823853,"dã",0.291792392730713,"dao",2.70836806297302,"dão","dão","dão","dão","dão","dão"
"empréstimo","empréstimo",19.0739250183105,"empréstim",0.292686939239502,"emprest",2.71637320518494,"emp","empr","empré","emprés","emprést","emprésti"
"encerrou","encerrar",19.1307995319366,"encerr",0.293557643890381,"encerr",2.72464227676392,"enc","ence","encer","encerr","encerro","encerrou"
"entretanto","entretanto",19.1877868175507,"entretant",0.294419050216675,"entretant",2.73292517662048,"ent","entr","entre","entret","entreta","entretan"
"escolher","escolher",19.2516198158264,"escolh",0.295275211334229,"escolh",2.74083948135376,"esc","esco","escol","escolh","escolhe","escolher"
"escritor","escritor",19.3086469173431,"escritor",0.296161413192749,"escri",2.74870181083679,"esc","escr","escri","escrit","escrito","escritor"
"escritório","escritório",19.3655860424042,"escritóri",0.297041177749634,"escrito",2.75645685195923,"esc","escr","escri","escrit","escritó","escritór"
"estatísticas","estatístico",19.4290196895599,"estatíst",0.297923803329468,"estatis",2.76480650901794,"est","esta","estat","estatí","estatís","estatíst"
"excesso","excesso",19.4859549999237,"excess",0.298859834671021,"excess",2.77305126190186,"exc","exce","exces","excess","excesso","excesso"
"exibição","exibição",19.5429260730743,"exibiçã",0.307313442230225,"exib",2.78067302703857,"exi","exib","exibi","exibiç","exibiçã","exibição"
"fadista","fados",19.606418132782,"fadist",0.308178901672363,"fadist",2.78963398933411,"fad","fadi","fadis","fadist","fadista","fadista"
"floresta","florestar",19.6922998428345,"florest",0.309671401977539,"florest",2.79850196838379,"flo","flor","flore","flores","florest","floresta"
"fontes","fonte",19.7576720714569,"font",0.31048059463501,"font",2.8078875541687,"fon","font","fonte","fontes","fontes","fontes"
"futebolista","futebol",19.8158218860626,"futebol",0.311301231384277,"futebol",2.8151969909668,"fut","fute","futeb","futebo","futebol","futeboli"
"geminada","geminar",19.8728840351105,"gemin",0.312128782272339,"gemin",2.82276368141174,"gem","gemi","gemin","gemina","geminad","geminada"
"hotel","hotel",19.9651374816895,"hotel",0.313585996627808,"hotel",2.83110117912292,"hot","hote","hotel","hotel","hotel","hotel"
"ideal","ideal",20.0221402645111,"ideal",0.314400672912598,"ideal",2.8391706943512,"ide","idea","ideal","ideal","ideal","ideal"
"imobiliário","imobiliário",20.0855967998505,"imobiliári",0.315226078033447,"imobili",2.84630393981934,"imo","imob","imobi","imobil","imobili","imobiliá"
"infetadas","infetar",20.1425755023956,"infet",0.31608772277832,"infet",2.85497212409973,"inf","infe","infet","infeta","infetad","infetada"
"integração","integração",20.1995198726654,"integr",0.316906929016113,"integr",2.86222624778748,"int","inte","integ","integr","integra","integraç"
"internet","net",20.2627844810486,"internet",0.317724466323853,"internet",2.87015104293823,"int","inte","inter","intern","interne","internet"
"italiana","italiano",20.3198909759521,"italian",0.318543910980225,"itali",2.90639400482178,"ita","ital","itali","italia","italian","italiana"
"lazer","lazer",20.3828251361847,"laz",0.319351196289062,"laz",2.91447305679321,"laz","laze","lazer","lazer","lazer","lazer"
